UUID, Fullname, Gender, Birthday, Class
9cbfb232-ff9f-4f84-8cd4-15ad745ea6d7, Phạm Bảo Thư, False, 1/3/2002 11:57:41 PM, 11A7
d2c58926-cff1-433c-98c9-656739513b21, Hoàng Thái Anh, True, 5/27/2005 4:12:46 AM, 11A7
511ba34f-02a7-4c00-9c21-f9d2fc718ec6, Nguyễn Thị Thanh Nguyên, False, 1/16/2005 3:47:01 AM, 11A7
140fe63b-c16f-421b-b0d6-ea2f82c085ff, Nguyễn Thái Đạt, True, 1/23/2003 5:27:32 PM, 11A7
62c3961c-fa90-45c6-86a8-c98801b1b1cd, Lưu Thái Hưng, True, 10/27/2005 4:52:16 PM, 11A7
2a1bf121-434b-4be8-a3e0-23fd32b74f70, Nguyễn Minh Uyên, False, 8/5/2005 1:49:48 AM, 11A7
8fdb6b03-da49-4ece-8902-01d26a78ab1d, Lưu Thái Duy, True, 7/12/2004 12:03:25 AM, 12A7
a98f1521-851b-4a5c-b2dc-a47c0d006645, Nguyễn Phương Nguyên, False, 7/5/2000 10:31:18 PM, 12A7
a53da314-c1e0-40a3-b912-cc31c39cb361, Đặng Hoàng Bảo Hưng, True, 2/9/2006 3:27:07 AM, 10A8
53727c14-ff9c-4cef-8ecb-57655d62b7da, Nguyễn Hoàng Bảo Huy, True, 3/8/2000 8:56:13 PM, 12A7
e402006b-cce5-4b49-82c6-546ce3eab2d6, Phạm Hoàng Bảo Dũng, True, 3/25/2000 7:57:50 PM, 12A7
6f8d45a1-d5ba-45a8-97ea-249f14559fbe, Trần Thu Phương, False, 7/9/2003 3:39:09 AM, 12A7
8620fc6a-5ee6-476b-b6d5-2162f11d00e6, Hồ Phương Châu, False, 8/27/2000 12:31:47 AM, 12A7
b52a7be0-b936-45ea-8608-f95d3aa4b51f, Lưu Minh Bình, True, 7/20/2005 12:15:40 AM, 10A8
a9dab7b0-a2bd-48ed-bf15-3d62497e9c9c, Lưu Minh Trang, False, 4/4/2000 11:34:10 PM, 12A7
5dbd610a-b431-4c9e-874a-10668f3925f7, Đoàn Minh Khánh, True, 8/15/2001 3:38:53 AM, 12A7
07cd319a-a3e8-4dfb-817d-b4fe87584b12, Đặng Việt Hưng, True, 3/4/2006 2:07:43 AM, 10A8
dcc47061-1874-44b0-a573-8bf32045f553, Nguyễn Xuân Hùng, True, 4/3/2004 8:58:38 AM, 12A7
aff7f62b-382f-4416-9d7e-76f65b632d53, Nguyễn Việt Khánh, True, 7/30/2004 4:23:27 PM, 12A7
b9bd16f4-c1dd-4a33-b601-626034c2bab1, Trần Thiên Dũng, True, 1/23/2002 2:43:36 AM, 12A7
ccbfd175-37f4-49d8-8f0f-bfae8203727a, Đoàn Mai Lan, False, 10/30/2000 1:05:13 PM, 12A7
b8f6311e-1713-4514-8e17-0bc48a7e97ea, Nguyễn Xuân Ngọc, False, 1/14/2006 1:27:57 PM, 10A8
338aaf42-9e94-49c1-b3b2-5c85c7aac4ab, Trần Trúc Nguyên, False, 2/18/2003 1:20:40 PM, 12A7
206898ea-9b87-46b9-b6a0-112f341e1533, Hoàng Thảo Giang, False, 8/10/2004 7:43:06 PM, 12A7
7da78d22-0c43-419a-abfd-b0c93b65fdb7, Nguyễn Gia Đạt, True, 2/26/2005 6:27:41 PM, 10A8
0bab4afc-3279-4ff2-9749-63260574187b, Lưu Việt Hùng, True, 6/25/2001 9:16:48 AM, 12A7
9db4a3f5-9821-4adc-95e7-ac84f5c93394, Hoàng Trúc Trang, False, 2/7/2001 7:56:50 AM, 12A7
8a00cf53-1007-4307-98ba-cb44a0dc07e5, Võ Hoàng Bảo Khánh, True, 8/6/2002 5:45:17 AM, 12A7
ed86f4a3-bd58-4a23-be6b-9bf0a6d9bc54, Lưu Minh Hương, False, 2/12/2003 11:53:06 PM, 12A7
45ea5400-bdb7-42ce-8e3e-419e35a808c5, Nguyễn Xuân Đạt, True, 12/2/2004 10:19:41 PM, 12A7
77189e48-c4ea-4cef-9135-7e63ce7ff863, Nguyễn Đăng Bình, True, 1/23/2006 8:30:13 PM, 10A8
a94596d0-aee3-497a-9672-021d11a53ad3, Hồ Thảo Ngọc, False, 6/12/2001 9:53:20 AM, 12A7
809158ef-ee9e-4b36-b770-2e6746ebbd6c, Lưu Thiên Phúc, True, 6/4/2000 9:27:12 AM, 12A7
bcec4e6e-e86f-407d-a12a-fa82e9511071, Nguyễn Gia Bình, True, 2/16/2001 1:28:26 AM, 12A7
4822d512-2132-4dc5-95c1-53642ec5da27, Hoàng Việt Huy, True, 12/29/2005 11:20:52 AM, 10A8
4484510b-cdc1-4930-830a-0e6f0ae388a8, Nguyễn Gia Long, True, 10/21/2002 1:57:53 AM, 12A7
11429e82-f6b7-44a2-b45c-878d898e57cc, Đoàn Hương Thư, False, 5/18/2006 6:34:21 AM, 10A8
8762d0e9-02cd-444e-a42a-f208923435e5, Đặng Anh Duy, True, 3/7/2002 3:46:51 PM, 12A7
2ed5f181-59b7-40b2-a0c8-be7a327e89e5, Trần Thái Hoàng, True, 4/7/2005 1:54:46 AM, 10A8
7ea1ae38-1514-4447-b5c1-8b3e91de2348, Nguyễn Thị Thanh Hà, False, 9/18/2000 3:24:46 AM, 12A7
809e4b9c-731d-477e-8ea2-9bb0965f06bd, Hồ Thiên Sơn, True, 7/31/2002 7:53:29 AM, 12A7
92d9f493-44a9-4b21-af23-9caeecc6ace8, Lưu Việt Hoàng, True, 2/18/2003 5:59:00 PM, 12A7
94c7f29a-c254-4fac-bb78-19e78cbec508, Đoàn Minh Trang, False, 1/23/2000 1:50:18 AM, 12A7
c61ab530-01c0-4583-a88b-4c3db5885c95, Phạm Đăng Dũng, True, 2/5/2004 12:04:13 AM, 12A7
9311bb14-ff60-4919-80e3-84719b823e4c, Phạm Gia Sơn, True, 10/18/2001 6:50:49 AM, 12A7
f4c8f975-2d3b-4866-a57d-12b039c03f52, Lưu Thu Uyên, False, 3/24/2004 12:27:01 AM, 10A8
6ea1b302-8c52-4f5d-b391-5b6ed7e35d86, Trần Xuân Phúc, True, 8/19/2003 12:27:20 PM, 10A8
26076db0-6eda-4fc6-a7cd-2a0348304c0a, Nguyễn Hoàng Bảo Phúc, True, 4/10/2001 12:37:52 PM, 11A8
c354fb4f-6a7d-46fd-9ab7-91d2646036d2, Nguyễn Trúc Phương, False, 4/26/2003 11:47:21 PM, 10A8
84eb88ed-60d9-4484-9b77-13baafc84d5a, Lưu Minh Trang, False, 8/25/2002 6:08:02 AM, 10A8
8a179849-eba5-4c2d-b83d-ae167f2daf98, Nguyễn Thiên Hùng, True, 4/18/2001 2:49:32 PM, 11A8
3c936e58-7d3c-42aa-a1f9-1118af67df7d, Hoàng Thái Dũng, True, 8/28/2001 9:17:16 PM, 11A8
72bb3061-4e3b-4ba9-b9d1-5fd10cbef315, Hồ Thị Thanh Lan, False, 10/27/2003 11:12:08 AM, 10A8
ba1177c5-89f5-48c9-bd06-9658f472c88a, Võ Ngọc Ngọc, False, 3/11/2003 10:58:49 PM, 10A8
dc734bd6-6be7-4a68-a02d-c5642a8c8ee2, Võ Bảo Thư, False, 10/28/2000 1:37:17 AM, 12A8
e6d3b421-fe57-472b-878f-fd11e00f1c46, Đoàn Xuân Khánh, True, 2/17/2004 6:58:19 AM, 10A8
a2a41887-8207-458c-ba51-651a5f2636dd, Đặng Gia Long, True, 9/19/2004 8:47:22 AM, 10A8
acb1d4dd-d68a-4839-9e6e-eccffca0ab34, Nguyễn Thị Thanh Nguyên, False, 4/23/2006 4:58:26 PM, 10A8
edb3f7dc-1fb5-44f5-a969-2087324c7034, Lưu Xuân Hùng, True, 11/22/2004 7:22:11 AM, 10A8
fc701b97-162a-447e-bf97-d934bf6681a6, Đặng Đăng Đạt, True, 6/10/2002 3:08:21 PM, 10A8
740a0f9c-a563-4b19-8f37-627c0b22d7b9, Hoàng Hương Thư, False, 8/18/2003 5:48:22 PM, 10A8
3c21a456-6466-45d7-963c-f1329842525f, Đặng Xuân Châu, False, 9/9/2003 2:06:45 AM, 10A8
5c62e7dc-9251-48ab-bfa8-082f5dea2499, Đặng Thái Huy, True, 8/25/2002 9:39:32 AM, 10A8
7d463932-57a8-48dc-b136-b57df4de12f3, Hoàng Văn Hưng, True, 8/22/2000 3:32:47 AM, 12A8
bfb9d18d-426a-41ab-964e-faec0c598697, Nguyễn Minh Khánh, True, 5/7/2005 10:32:05 PM, 10A8
0668b751-2665-4119-904a-6f3d9e12aa60, Hồ Hoàng Bảo Huy, True, 5/29/2003 7:51:39 AM, 10A8
da00ec69-f465-4e86-a3df-d3532a037b89, Trần Văn Sơn, True, 9/18/2002 2:11:59 PM, 10A8
b31da4f5-1eca-4639-9456-b3dd95803546, Võ Mai Uyên, False, 7/26/2005 8:03:04 AM, 10A8
80080c15-68f8-45e1-a29f-e31d1cae64cc, Nguyễn Ngọc Phương, False, 10/7/2006 8:15:00 AM, 10A8
3db73bbb-a137-4a57-9f15-d3cd18afc714, Lê Thu Châu, False, 8/9/2004 10:11:43 PM, 10A8
a73a4560-9414-4fcf-8154-c46b24d294fa, Hồ Minh Phúc, True, 7/11/2002 5:21:32 PM, 10A8
5661a252-2864-4ac5-aadb-77e07581e920, Nguyễn Xuân Hùng, True, 4/9/2003 6:02:13 AM, 10A8
2338e207-1e43-4473-8ea4-4794de46fc15, Lưu Bảo Giang, False, 10/8/2003 10:40:47 PM, 10A8
ec239385-c5aa-4740-89d7-9edf1499eda1, Hoàng Văn Dũng, True, 8/11/2002 6:49:51 AM, 10A8
a5f044f0-3be6-4196-b631-794287d78abf, Hoàng Minh Hương, False, 6/20/2001 4:44:53 PM, 11A8
f21b5a52-7445-4e92-b178-6276442cdf58, Trần Thái Anh, True, 10/23/2002 5:12:56 AM, 11A8
f41453a5-3a08-4722-a11e-7c91fe0c6a44, Đoàn Thiên Dương, True, 12/13/2006 11:11:57 AM, 10A9
a8faf9fd-f21b-497f-b8b7-234261ff257a, Hoàng Anh Huy, True, 4/26/2005 7:20:26 AM, 11A8
5a5bee6e-391a-4d05-b69f-9b5ceea863a7, Lưu Mai Châu, False, 1/29/2000 4:02:10 PM, 12A8
6370afdb-c8de-4495-bce1-953534ed7dc3, Đoàn Trúc Linh, False, 4/21/2000 11:24:57 AM, 12A8
08a88f8b-ea81-4f65-be86-fd6d75125ebc, Hồ Thị Thanh Hà, False, 8/19/2000 8:02:10 PM, 12A8
fb4a80cc-ba2b-43e2-af76-13bda92c1241, Phạm Minh Long, True, 2/6/2006 7:54:06 AM, 10A9
207ae41d-6b03-4e28-92a1-34dfb32072cb, Đoàn Trúc Phương, False, 8/10/2006 7:12:18 PM, 10A9
8a290686-9a41-45a2-ab89-eb7b867f6862, Hồ Văn Bình, True, 2/25/2001 10:42:19 AM, 11A8
d95cfbc3-ef48-4af7-9d57-7dc64218e3bc, Nguyễn Thiên Khánh, True, 9/11/2005 5:19:44 AM, 11A8
8c25f9bf-dfea-422e-aa0a-2e28b7c2f1b0, Đoàn Thu Phương, False, 3/2/2005 1:44:49 PM, 11A8
ebfd20df-002b-491d-948c-dab08a9decb0, Đoàn Ngọc Trang, False, 6/5/2003 11:37:55 AM, 11A8
2032e4cc-2456-4388-bfcb-2f916ec39bcc, Võ Trúc Vy, False, 11/25/2000 6:56:03 AM, 12A8
21fc4245-fe98-463d-929f-0b0f6672bcd2, Đặng Thảo Nguyên, False, 4/20/2005 7:24:17 AM, 11A8
f9c1ab26-cb20-4a1f-b149-6f518488f891, Đặng Thu Phương, False, 5/1/2004 3:07:35 PM, 11A8
2f650239-5eb9-4c59-bed1-4dfc162d9de6, Nguyễn Xuân Thanh, False, 10/6/2000 11:23:41 PM, 12A8
32634cd6-1ce0-45a1-adae-a907e5901aaa, Hồ Hương Lan, False, 8/1/2000 3:11:49 AM, 12A8
c3b4045d-cf00-4e56-b911-db6583897763, Phạm Trúc Châu, False, 10/14/2005 9:04:01 PM, 11A8
3ce5ad14-9c8e-4552-8fdf-bcc32882bf6c, Phạm Thảo Khánh, False, 7/9/2003 12:21:46 PM, 11A8
1ae32665-35f5-40d9-bea8-c15949e50982, Đặng Hoàng Bảo Hùng, True, 9/5/2004 10:30:50 AM, 11A8
f83228b9-debc-4b0f-8893-c2d393a8b65e, Lưu Đăng Hưng, True, 6/15/2006 2:04:56 PM, 10A9
981cfbaa-0e72-4477-8837-e0de0bd5692f, Đoàn Thu Linh, False, 10/31/2004 11:12:21 PM, 11A8
397aff02-4f17-454a-ae7e-1daaa0a8e5d2, Nguyễn Trúc Thanh, False, 7/18/2000 11:35:30 PM, 12A8
9702c7c3-2b01-45e5-8e0f-2cc0ff56faba, Hoàng Văn Sơn, True, 9/15/2001 1:18:50 AM, 11A8
906f62ac-dba1-489e-86d4-5084c3165b28, Đoàn Hoàng Bảo Nguyên, True, 1/4/2003 10:33:52 PM, 11A8
eab6143b-2585-4f32-8c85-5e40ca8c7e66, Phạm Mai Hà, False, 4/15/2006 3:23:39 PM, 10A9
08924421-b93d-49c3-9afc-3ea887e0ff7c, Hồ Hoàng Bảo Dũng, True, 4/17/2001 6:12:53 AM, 11A8
c7c89be5-57cd-4aff-b90b-78d5829ec463, Nguyễn Xuân Anh, True, 1/5/2005 11:11:16 PM, 11A8
b91aa9ab-5eee-4b32-81f3-daa30926bd6a, Đặng Gia Bình, True, 3/8/2003 2:59:16 AM, 11A8
86597d61-ed6b-4008-843c-7a8d6f68b7fd, Hoàng Thiên Long, True, 10/20/2003 2:22:43 PM, 11A8
2c386cdf-c646-4dfa-afec-4553c86ffc56, Phạm Xuân Vân, False, 1/22/2004 6:48:15 PM, 11A8
7aed91f7-5970-4438-a211-207cb5838c52, Nguyễn Anh Hùng, True, 5/5/2002 5:24:52 PM, 11A8
9f1f5b87-b4f3-49bb-9b1a-45839ffb77b4, Đoàn Việt Thành, True, 12/12/2003 6:53:09 PM, 11A8
bf850752-c0d3-428d-8b2e-aef40bb844dd, Lưu Thái Hùng, True, 6/14/2002 6:18:00 PM, 11A8
1d4d3049-b80a-4da4-bf76-352ccbc11f6c, Võ Xuân Hoàng, True, 3/2/2002 8:09:05 AM, 11A8
3e326a26-c678-404c-b615-8a9607e19fb0, Đặng Thị Thanh Thanh, False, 12/21/2004 2:42:53 AM, 11A8
86995c12-8d13-4d25-bdc2-23837a50e60c, Đoàn Thị Thanh Khánh, False, 12/21/2006 12:13:10 PM, 10A9
4cddf82f-bbec-4feb-ac1b-40a728670d32, Nguyễn Bảo Nguyên, False, 11/27/2001 4:46:37 PM, 11A8
072eb77a-f96c-4591-ab96-1776fb958ceb, Đặng Minh Dũng, True, 8/5/2000 9:44:38 AM, 12A8
025dc758-f16d-422e-ac22-c274e1000e77, Nguyễn Mai Linh, False, 5/29/2003 2:19:46 PM, 11A8
98c579b0-1359-4fc8-9897-0adae16720b0, Trần Ngọc Ngọc, False, 2/23/2001 5:19:43 AM, 11A8
19fc6168-7c15-4451-b831-807c2246804b, Trần Thảo Linh, False, 2/13/2001 3:08:14 PM, 11A8
c5e93579-d958-4587-98bf-71136e6f2a8b, Võ Việt Hùng, True, 6/10/2003 7:17:55 AM, 11A8
bf30a5de-e3d6-4abf-bf7f-6d6ea7d472aa, Nguyễn Hương Ngọc, False, 3/27/2005 9:29:44 AM, 11A8
8edc69e2-87f8-43f6-bb9c-20afe680f79a, Nguyễn Thiên Nguyên, True, 7/9/2006 8:07:07 AM, 10A9
772445d6-8977-4c1e-bcb6-bc42ddccd566, Lưu Thu Uyên, False, 7/1/2005 3:46:12 AM, 11A8
ca032abc-6a1b-43b7-b3d1-b6af9404ffaf, Trần Thái Huy, True, 10/19/2004 4:12:52 PM, 11A8
638af1bb-a225-4b8a-ac2d-54a355d442ae, Nguyễn Hương Thư, False, 1/29/2002 3:26:24 PM, 11A8
a5aefc32-a212-4392-83c3-6e2786f4e666, Nguyễn Thảo Hương, False, 10/1/2001 4:25:29 AM, 11A8
e77cb6b8-c457-4f66-a05f-57ffd75fb8a5, Lê Phương Vy, False, 5/13/2002 2:39:06 PM, 11A8
50e43b88-eeb2-4835-be9f-923180068070, Nguyễn Văn Đạt, True, 12/28/2004 1:27:36 AM, 11A8
cca00365-b263-4d32-9d02-5659866c2dfe, Trần Hoàng Bảo Hưng, True, 9/1/2000 7:26:06 PM, 12A8
4a03618c-2b31-4f33-be45-d828f38e6e99, Đoàn Đăng Duy, True, 7/13/2004 4:17:55 AM, 11A8
1806a578-5081-47dc-bd13-b9cefb789ee1, Võ Hoàng Bảo Dương, True, 8/23/2000 10:20:39 PM, 12A8
1a67f4f9-709f-49f2-8582-6770a63680ef, Võ Mai Trang, False, 7/12/2001 6:30:29 PM, 11A8
